time_s,distance_m,lat,lon,speed_mps,power_elec_w,grade,accel_mps2
29.700300051576033,64.0,39.79963592723154,-86.23767569653555,4.216766695306727,168.80014486590198,-0.00644468712339438,-0.05460560418467501
30.17094844585031,66.0,39.79965390141623,-86.23767655624683,4.282146822007714,160.7347044098138,-0.007627291652678583,0.1389150106456889
30.634518210752276,68.0,39.799671825291036,-86.23767839130436,4.3465436208340895,164.23087350850165,-0.007447286416618512,0.13891501064568704
31.091319443751683,70.0,39.79968979631454,-86.23767931749761,4.410000168979166,167.39971460831254,-0.007307939522519868,0.13891501064568884
31.541640241551217,72.0,39.799707751842924,-86.23768067198525,4.472556487399463,171.44610025477397,-0.007073263097929893,0.13891501064568806
31.9857488252557,74.0,39.79972570470932,-86.23768209831061,4.534249836032613,175.58813522999793,-0.006833091884692916,0.13891501064568826
32.423895408673715,76.0,39.799743652546944,-86.23768362259959,4.595114973332499,187.44786945387636,-0.00576092797791685,0.13891501064568937
32.85631384670906,78.0,39.79976161085318,-86.23768493131539,4.65518438525557,186.83964233907002,-0.0060499527672615684,0.13891501064568776
33.283223094674945,80.0,39.799779569043245,-86.2376862416401,4.714488487981493,177.40828268125864,-0.00726305441380359,0.13891501064568545
33.70482850438159,82.0,39.79979752791492,-86.23768753294826,4.773055807959171,182.817343892235,-0.006895596103708506,0.1389150106456884
34.12132297877187,84.0,39.79981546589687,-86.23768923926546,4.8309131423029665,181.17039986449782,-0.007263891173925151,0.13891501064568584
34.532888003527916,86.0,39.7998333898447,-86.23769118817457,4.888085702098345,179.38220917639114,-0.007637006597219578,0.13891501064568756
34.93969457130122,88.0,39.799851321734366,-86.23769300959066,4.944597240791309,184.43492447613312,-0.007311216544439844,0.13891501064568687
35.341904011918395,90.0,39.79986924188342,-86.23769501318431,5.00047016951644,171.64396145272963,-0.008770393563160686,0.13891501064568793
35.739668739995864,92.0,39.79988713928438,-86.23769733904686,5.0557256609518015,168.51561517028614,-0.009244403353109908,0.13891501064568995
36.13313292978899,94.0,39.799905078148875,-86.23769897482957,5.110383743065611,178.39329913637985,-0.00843930870300627,0.13891501064568898
36.522433125749075,96.0,39.7999230593785,-86.23769946843883,5.164463383931775,158.44496847141124,-0.010529019342154562,0.1389150106456885
36.907698796119554,98.0,39.799941042163795,-86.23769985379128,5.217982568632708,163.67996907733527,-0.010169927523684133,0.13891501064568806
37.28905283593474,100.0,39.799959023766995,-86.23770038879394,5.270958369133411,396.7139162881459,-0.009797232475810701,0.13891501064568904
37.663827229618036,102.0,39.799976996149795,-86.23770128590961,5.402129406922565,283.6577487285754,-0.011164253784095945,0.3500000000000014
38.03090324872922,104.0,39.79999492507734,-86.23770309774977,5.494796002929501,178.61068966029487,-0.010180747747977148,0.25244524616812025
38.39315072314788,106.0,39.80001285621565,-86.23770492127089,5.547378980951849,183.7536306919463,-0.009865238647238218,0.14515761112408782
38.75199658681782,108.0,39.800030821692744,-86.2377059693892,5.599468189283936,191.59993751159755,-0.009314738941037435,0.14515761112408623
39.10753490362251,110.0,39.800048798040166,-86.23770673246459,5.651077282014384,202.67005819188373,-0.008489731440664103,0.1451576111240886
39.45985548053665,112.0,39.800066784051,-86.23770659126698,5.702219295309101,208.3612711536921,-0.008149391768359328,0.14515761112408523
39.80904413254913,114.0,39.80008477002528,-86.23770645285332,5.752906685866873,201.585849497624,-0.008894753467718047,0.1451576111240876
40.15518292675778,116.0,39.8001027411191,-86.23770559810336,5.803151366351572,242.08223741247608,-0.0055671092762295225,0.1451576111240857
40.49835040760305,118.0,39.800120604714515,-86.23770302378414,5.852964738086542,258.720829086531,-0.004327393834474912,0.1451576111240882
40.83862180499188,120.0,39.800138200592336,-86.23769822368517,5.902357721265361,263.29166865277523,-0.004126897813517589,0.1451576111240889
41.17606922687396,122.0,39.80015569531271,-86.2376927886447,5.951340782905745,253.21587138266037,-0.005155674592654715,0.14515761112408437
41.51076183766683,124.0,39.800173222418735,-86.23768753165777,5.99992396274932,266.37553610800194,-0.004237295210008078,0.14515761112408543
41.8427660237804,126.0,39.80019073322625,-86.23768218522792,6.048116897288763,271.9915663110248,-0.003954718096390468,0.14515761112408582
42.17214554736297,128.0,39.800208308834165,-86.23767721075252,6.0959288420852,277.8676290313547,-0.003654850373625098,0.1451576111240888
42.498961689277145,130.0,39.80022590861595,-86.23767238277532,6.14336869252225,55.0,-0.005179779304471355,0.14515761112408254
42.826850999764055,132.0,39.80024347323319,-86.23766734808032,6.055870111756163,249.2965738831319,-0.00521542934269746,-0.26685402045023365
43.15586748459136,134.0,39.80026090224148,-86.23766157381053,6.101575440248556,522.5822756449396,-0.004569943234661781,0.13891501064569117
43.480626724354565,136.0,39.80027826979723,-86.23765549330417,6.215241174165678,546.3601078151914,-0.0034589171387500255,0.3500000000000022
43.79955242079661,138.0,39.80029543293824,-86.23764849147123,6.326865167920394,326.7367165751051,-0.0015431211591868375,0.3500000000000011
44.114459983800074,140.0,39.80031259362867,-86.23764147943312,6.3752749834610505,321.41506681859363,-0.0012907637969317074,0.15372706542498601
44.427059474395094,142.0,39.80032991212466,-86.23763518021757,6.420651178754429,336.03416001429355,-0.00034352327263550064,0.145157611124085
44.737465203039314,144.0,39.80034696273088,-86.23762773398411,6.465708932803657,351.4753772980602,0.0006543495518613562,0.14515761112408979
45.04572271771922,146.0,39.8003638076395,-86.23761953081127,6.510454857245639,360.1452753703995,0.0016681934435750717,0.1451576111240825
45.35191442285939,148.0,39.80038057056302,-86.23761104375426,6.5532563173237826,357.5038058331785,0.0012846790633584402,0.13978647807768102
45.65611982461791,150.0,39.80039738657653,-86.23760273839113,6.595754110752705,352.8166680480602,0.0006422958712539171,0.1397009822417853
45.95837084262268,152.0,39.80041408209388,-86.23759403661906,6.638279066058433,353.8572840784411,0.0007428371225416117,0.14069416733960288
46.25871153742628,154.0,39.800430553362446,-86.2375846322393,6.679929452489836,55.0,0.0016945121068404447,0.13867713284288374
46.56051738899261,156.0,39.800446963489804,-86.23757504813028,6.5736240463590025,336.2879353349129,0.0004986257366004759,-0.35223109684296755
46.863848509846775,158.0,39.800463131023136,-86.23756479236629,6.613285324285749,55.0,-0.0005252199645326257,0.130752419385989
47.16750640892957,160.0,39.80047912868318,-86.23755409200841,6.559433093651281,127.02911024573618,-0.002012413244589245,-0.17734506758141333
47.47241080713675,162.0,39.80049502346919,-86.23754313518286,6.559433093651281,139.80321721793655,-0.0010418943662509658,0.0
47.777315205343925,164.0,39.80051088899948,-86.2375321063695,6.559433093651281,148.8016706259437,-0.0003582319558718757,0.0
48.0822196035511,166.0,39.80052648380243,-86.23752045298961,6.559433093651281,140.76140575538483,-0.000969095516373004,0.0
48.38712400175828,168.0,39.800541783988294,-86.23750814650695,6.559433093651281,119.78765383901082,-0.0025625868209585533,0.0
48.69202839996546,170.0,39.800557246438565,-86.23749618718664,6.559433093651281,138.8380215769564,-0.0011152255769382488,0.0
48.99693279817264,172.0,39.80057269312879,-86.23748419361773,6.559433093651281,55.0,-0.0008794850164791873,0.0
49.30352535529284,174.0,39.80058780739881,-86.237471511087,6.487198036509326,55.0,-0.0016472661317045146,-0.23560603629929064
49.61225142638126,176.0,39.80060259294275,-86.23745817991684,6.469271709948817,160.29584640720452,-0.001695906772855568,-0.058065476936589
49.92123122932628,178.0,39.800616728542565,-86.23744370732378,6.4765582824142065,331.3984480719674,-0.0009385491301200984,0.02358268209099112
50.22897589986802,180.0,39.800630499261146,-86.23742866145737,6.521229763626215,299.56073298321076,-0.001495769523780886,0.14515761112408823
50.534770800603845,182.0,39.80064376930921,-86.23741287480651,6.559433093651281,55.0,-0.000590053133238898,0.12493122002079991
50.84019467788001,184.0,39.80065735855292,-86.2373975382259,6.537119918748617,55.0,-0.0007782721307455161,-0.07305641949692124
51.14855280053893,186.0,39.80067100740416,-86.23738229617058,6.434810139420897,55.0,-0.0008096801405371778,-0.33178882542648647
51.46189350009413,188.0,39.80068500239357,-86.23736759070323,6.330847196757166,55.0,0.0003936511698716757,-0.3317888254264816
51.78046640911086,190.0,39.80069897020426,-86.23735284124787,6.2251482654618036,55.0,0.0022960780576627487,-0.33178882542649346
52.10454272843705,192.0,39.800712765801016,-86.2373378212135,6.117623364124028,335.90651300367034,0.0009901526655631653,-0.3317888254264813
52.430208806557424,194.0,39.80072632451384,-86.23732243890173,6.164896274048132,329.83402656096257,0.0002835106649770762,0.14515761112409065
52.753396583057565,196.0,39.80074019155858,-86.23730753149316,6.211809439629397,55.0,0.00012072338590469366,0.14515761112408196
53.07671710930657,198.0,39.800754562659186,-86.23729345640781,6.15981461531656,55.0,0.0009216663799709415,-0.1608151048003441
53.40429212426038,200.0,39.80076825886603,-86.23727830092032,6.051128885865973,55.0,0.0014032442035513276,-0.33178882542648525
53.737859402887665,202.0,39.80078097548333,-86.2372617473019,5.940454990289517,55.0,0.0013096523106309378,-0.3317888254264847
54.07776034043902,204.0,39.80079348040219,-86.23724492289651,5.827679657457991,55.0,0.0008650031459442939,-0.3317888254264868
54.424370035594215,206.0,39.80080577163381,-86.23722783141555,5.712678433821018,313.1210121660866,0.0009568490926553771,-0.33178882542648275
54.772924988179085,208.0,39.8008184556961,-86.2372112327664,5.763273838083706,324.1967905932988,0.001676629854032428,0.1451576111240856
55.11844651399678,210.0,39.800831155329426,-86.23719465425586,5.813428917363353,324.7561541157085,0.001483470847605131,0.14515761112408954
55.46101245948357,212.0,39.80084388884515,-86.23717811988473,5.86315497166268,322.08017344842153,0.0010196081859739103,0.14515761112408676
55.800697397361624,214.0,39.80085633646611,-86.2371612477888,5.912462825779892,323.0773748722778,0.0008740592377090332,0.145157611124087
56.13757281619653,216.0,39.800867368300246,-86.23714277417697,5.961362856824393,325.2431029022138,0.0008294773167649177,0.14515761112408557
56.47170729607208,218.0,39.80087844822114,-86.23712433324405,6.009865019717319,304.92845273333626,-0.0010776854539568232,0.14515761112409145
56.8031666716052,220.0,39.800889501097856,-86.23710586467982,6.057978870854386,321.8256432397309,0.00010747230303602937,0.14515761112408332
57.13201418339845,222.0,39.8009003946103,-86.23708723708457,6.105713590090395,322.8180916572545,-2.341156738807842e-05,0.14515761112408884
57.45831061891707,224.0,39.80091109550224,-86.23706842577303,6.153078001188584,324.08807458060943,-0.00012910106141675364,0.1451576111240915
57.78211444367922,226.0,39.80092108630728,-86.23704896090567,6.2000805908639,55.0,-0.0002240994786886731,0.14515761112408465
58.107026815944295,228.0,39.80093107784595,-86.23702950472519,6.110931058568367,319.1733928198803,0.00029262189793989216,-0.27438023265793504
58.433100693890104,230.0,39.800940048304675,-86.23700921382483,6.156227614794489,320.79627203352953,0.0002269325389089388,0.13891501064568682
58.75679283190401,232.0,39.8009486213104,-86.23698863385057,6.2011933115926166,327.810693875532,0.0005960773738333913,0.13891501064568854
59.078154670658954,234.0,39.80095706061176,-86.23696796024291,6.245835294844378,600.3723758742427,0.0006313022228428683,0.13891501064568829
59.39554553013967,236.0,39.8009654018683,-86.2369472214458,6.356922095662629,55.0,0.0005932878869596231,0.35
59.71072709627321,238.0,39.80097362238166,-86.23692639830253,6.334175448745422,336.7763855400227,0.0007513087807035715,-0.07216997870861874
60.02539083030326,240.0,39.8009817682732,-86.23690552993659,6.377807431423407,338.12980411122237,0.0008907368399889895,0.13866225420759204
60.33793315888365,242.0,39.80098957600604,-86.2368844393122,6.420459024734819,334.9739288570566,0.0004487562381339676,0.13646661399478555
60.64841201068133,244.0,39.80099732887367,-86.23686331972546,6.462866125561067,332.48464808532174,9.80101602065841e-05,0.13658611715648583
60.9568684018571,246.0,39.80100609849791,-86.23684288241341,6.504931314954915,333.30898793076045,0.00017299300784168263,0.13637321383908826
61.2633561190166,248.0,39.801014920616296,-86.23682248237829,6.54616266385661,200.38552465906577,0.0001461075207857016,0.134528552347299
61.568637754983015,250.0,39.80102382186008,-86.2368021394913,6.556492487140024,55.0,0.00027260147196674306,0.03383702806332526
61.87667712098088,252.0,39.80103249225582,-86.23678162800982,6.428860820033573,55.0,0.00022317276414419616,-0.41433557264020615
62.19096087476474,254.0,39.80104105635153,-86.23676104064198,6.298491299958292,55.0,-0.00015502338503971217,-0.4148146969281077
62.51189309062746,256.0,39.80104967361268,-86.23674049094039,6.1651997920915305,55.0,1.0410571785144535e-05,-0.41532604481121416
62.839923798308654,258.0,39.80105817761327,-86.2367198625193,6.028780546747635,55.0,0.00021421932232586387,-0.41587339889068725
63.17555669194577,260.0,39.801066519932675,-86.23669912271825,5.88900247104181,55.0,-0.00035572962001745626,-0.4164611942265451
63.51935859255568,262.0,39.80107425929105,-86.23667799010474,5.745604530559859,55.0,-0.0008155913761433597,-0.4170946705866362
63.871971179215315,264.0,39.801081947587285,-86.23665682546923,5.598290019242822,55.0,-0.00047149365016803906,-0.41778007050904403
64.23412569361403,266.0,39.80108920027607,-86.23663540362664,5.446719337167332,110.40861150270621,-0.0014883740039492545,-0.4185249004203122
64.60131920519308,268.0,39.80109676363729,-86.23661416264544,5.446719337167332,110.796165854272,-0.001452914119586032,0.0
64.96851271677212,270.0,39.80110441774043,-86.23659297674133,5.446719337167332,107.62937504625918,-0.0017426645456299183,0.0
65.33570622835117,272.0,39.801111887369615,-86.23657167971704,5.446719337167332,112.11799581407328,-0.0013319712423765322,0.0
65.70289973993022,274.0,39.80111902973419,-86.23655019487997,5.446719337167332,111.2212928324796,-0.0014140164694703568,0.0
66.07009325150926,276.0,39.80112579500732,-86.23652850351544,5.446719337167332,112.62122693296722,-0.0012859273309415154,0.0
66.43728676308831,278.0,39.80113227575654,-86.23650666446696,5.446719337167332,114.77025939756007,-0.0010892982548094219,0.0
66.80448027466736,280.0,39.80113854568561,-86.23648472213286,5.446719337167332,116.11437675297157,-0.0009663161188532004,0.0
67.1716737862464,282.0,39.80114508218532,-86.23646291287558,5.446719337167332,115.02395063764496,-0.0010660863765398164,0.0
67.53886729782545,284.0,39.80115196945007,-86.23644128585886,5.446719337167332,119.58771766867233,-0.000648517191503586,0.0
67.9060608094045,286.0,39.801159091443886,-86.23641978847525,5.446719337167332,112.79690612270298,-0.0012698532907971754,0.0
68.27325432098354,288.0,39.801165780381915,-86.23639805884117,5.446719337167332,115.70107380234427,-0.0010041319260651518,0.0
68.64044783256259,290.0,39.8011723077204,-86.23637624388112,5.446719337167332,103.0314913298328,-0.002163355160511512,0.0
69.00764134414163,292.0,39.80117844057234,-86.23635423539447,5.446719337167332,101.2793106325527,-0.002323673774635271,0.0
69.37483485572068,294.0,39.8011842642722,-86.23633208620016,5.446719337167332,117.89660198390082,-0.0008032485740299049,0.0
69.74202836729972,296.0,39.801190142804025,-86.23630996113563,5.446719337167332,120.24996210821098,-0.0005879240423977576,0.0
70.10922187887877,298.0,39.801195868813444,-86.23628776787342,5.446719337167332,115.86213424214009,-0.0009893954466296691,0.0
70.47641539045782,300.0,39.8012016547201,-86.23626560248404,5.446719337167332,55.0,-0.000288159538923555,0.0
70.84689885661602,302.0,39.80120658964901,-86.23624308933812,5.349983796386047,55.0,0.0014249742521939837,-0.26110622906982006
71.2251686960389,304.0,39.801210986888655,-86.23622039294152,5.224478090669663,55.0,0.0014546509624532586,-0.3317888254264839
71.61275206170549,306.0,39.80121429649212,-86.23619738312435,5.095882261020304,55.0,0.001363992494108811,-0.331788825426483
72.01037276238405,308.0,39.80121678296477,-86.23617420347749,4.963956155776909,55.0,0.001173918586960237,-0.33178882542648375
72.41885351889374,310.0,39.80121725910877,-86.23615082578753,4.828426805365235,55.0,0.001286872803595621,-0.3317888254264899
72.83913599022232,312.0,39.80121626599821,-86.23612745032513,4.688981777855784,253.97461090033423,0.00032537128847983266,-0.33178882542649035
73.2628883955425,314.0,39.801215154211015,-86.23610408467027,4.750492664720149,133.8732469221589,-0.0011136662231477543,0.14515761112408745
73.68329106318325,316.0,39.801213172913286,-86.23608082120647,4.764194819180992,220.14030370297522,-0.003597038793074134,0.03259292938776679
74.10043824314252,318.0,39.8012100198961,-86.23605778166875,4.824746907311031,55.0,-0.002263828560773644,0.1451576111240898
74.5160302170527,320.0,39.8012061917018,-86.23603490771866,4.800078043866948,230.0811137250027,-0.002717900021349382,-0.05935837309845172
74.93009769871037,322.0,39.80120132461196,-86.23601236955083,4.86018309034854,224.0224479134748,-0.003604226969137829,0.1451576111240827
75.33910665498595,324.0,39.80119607338623,-86.23598998193529,4.919553853369861,218.46806177073051,-0.004416340086712886,0.1451576111240875
75.74323807196022,326.0,39.801190148995246,-86.23596787810195,4.978216604438038,221.7450691309317,-0.0043237019432036195,0.14515761112408856
76.14266239409476,328.0,39.801183690426136,-86.23594604465671,5.0361960848639455,236.40933168790596,-0.003105045459243497,0.1451576111240883
76.53754036431735,330.0,39.80117610728669,-86.23592481889752,5.093515627706985,55.0,-0.0014327835804078426,0.14515761112408523
76.93065530798317,332.0,39.8011679668182,-86.23590394257994,5.081625420607713,254.4176516410689,-0.0015313346401493269,-0.030246133582191508
77.32204230320491,334.0,39.801159619819806,-86.23588320504088,5.138438221859134,243.26941292235986,-0.0028690679745039674,0.1451576111240841
77.70914901992352,336.0,39.80115104551449,-86.2358626261173,5.194629708108096,245.91372353263833,-0.0028531785217113855,0.14515761112408865
78.09211288990879,338.0,39.801141528992915,-86.23584278284251,5.250219828621994,261.42869592813236,-0.0016146900729693645,0.14515761112408707
78.47106414419795,340.0,39.801130240531535,-86.23582457761431,5.305227487427085,55.0,-0.002005899961536786,0.14515761112408665
78.85174790627025,342.0,39.80111829158016,-86.23580708077034,5.202181544746033,55.0,-0.001358093209952009,-0.27068646721391554
79.24103465335997,344.0,39.80110681382964,-86.23578907142647,5.073020552175033,55.0,-0.0014012584114882819,-0.33178882542648913
79.64049519951107,346.0,39.801095676810526,-86.23577068825955,4.94048400676334,55.0,-0.00153771229577614,-0.331788825426488
80.045957308016,348.0,39.801084481247216,-86.23575236744907,4.924802825461964,274.1459239291713,0.0011966626825107537,-0.03867483785154901
80.4496630598287,350.0,39.801072656236066,-86.23573473464441,4.983403787992148,291.1851637261533,0.002599611234138004,0.14515761112408576
80.84867640358223,352.0,39.80106026156312,-86.23571776995809,5.0413236117780444,288.0682380366659,0.0019798344345945624,0.1451576111240839
81.2431572566102,354.0,39.801047426596114,-86.23570138459104,5.098585510037777,311.97438667502024,0.0040175406972966085,0.14515761112408804
81.6332566541782,356.0,39.80103326732883,-86.23568695545708,5.155211406689694,310.8627247628531,0.003593879824615402,0.14515761112409004
82.01911742516741,358.0,39.801018910084046,-86.23567285371784,5.211222034432986,312.3697340173309,0.0034318640780534653,0.14515761112408537
82.40087480307324,360.0,39.80100442326188,-86.23565897890037,5.266637023438792,319.62951522858214,0.003819585305349872,0.14515761112408887
82.77865697973024,362.0,39.80098983770029,-86.23564527956569,5.321474981727581,315.21076902652493,0.0031074191040444733,0.14515761112408887
83.15258560819166,364.0,39.80097528046552,-86.23563153000202,5.375753568165948,309.41353911105824,0.0022836389611193223,0.1451576111240903
83.52277626035593,366.0,39.80096030402644,-86.23561856702274,5.429489558894581,308.7909354436633,0.0019527805746826514,0.14515761112408693
83.88933884422015,368.0,39.800945002511256,-86.23560626665558,5.4826989078957835,319.81735499244184,0.002688701203974103,0.14515761112408565
84.25237798503022,370.0,39.800929184392345,-86.23559512790158,5.535396802320315,320.43856651088623,0.0024751850488037614,0.14515761112408643
84.61199337407392,372.0,39.80091328371645,-86.2355841851662,5.587597713117356,319.90642885235246,0.002164178284147096,0.14515761112408476
84.96828008841214,374.0,39.800897318810016,-86.23557340206118,5.6393154414459445,319.58832149218364,0.0018791003214632274,0.14515761112409217
85.32132888445433,376.0,39.80088115850589,-86.23556313646732,5.690563161289663,306.5073953964669,0.00048265787460434755,0.14515761112408662
85.6712264679465,378.0,39.8008646372601,-86.23555388481729,5.741353458647478,307.7231372537208,0.00035305404529123436,0.14515761112409117
86.01805574264773,380.0,39.80084798672341,-86.23554503816895,5.79169836763101,318.75230074886264,0.0010711146173123238,0.14515761112408943
86.3618960397158,382.0,39.800831057935035,-86.23553713046705,5.841609403761609,288.8320847885965,-0.0017156176331221357,0.1451576111240909
86.70282332959995,384.0,39.80081403204862,-86.2355295830419,5.891097594728202,290.29647921596194,-0.0017995957234086097,0.14515761112408915
87.04091041804425,386.0,39.80079684290174,-86.23552269055449,5.940173508838674,280.11857718691283,-0.0028582090311202327,0.14515761112408668
87.37622712763388,388.0,39.80077965392006,-86.23551579713254,5.988847281372693,268.88770610680194,-0.003986559948896816,0.1451576111240824
87.70884046616688,390.0,39.80076223085689,-86.23551005135191,6.037128639022152,280.5725906377662,-0.003204606623735354,0.1451576111240933
88.03881478300111,392.0,39.80074450912423,-86.2355060520965,6.085026922586111,282.4917238408982,-0.0032342851784524073,0.14515761112408174
88.3662119144099,394.0,39.80072675342318,-86.23550231487707,6.132551108070292,283.56122060078815,-0.0033320373943115443,0.14515761112409514
88.69109131887618,396.0,39.800708993935636,-86.23549860913546,6.179709826326031,291.98260498337544,-0.002834923241709876,0.14515761112408293
89.01351020316343,398.0,39.80069120366184,-86.2354951751974,6.226511381350464,55.0,-0.00383040043854224,0.14515761112408998
89.33552989598897,400.0,39.80067332322949,-86.23549273810258,6.195089188795686,291.1131842499757,-0.002965509702299359,-0.09757848123841782
89.65715436670894,402.0,39.80065535201252,-86.23549181317873,6.241775428644444,292.36783999765566,-0.003047683016962633,0.14515761112408257
89.97639099572741,404.0,39.80063740280152,-86.23549036233493,6.288115055096073,287.97929082448013,-0.0035754387703836924,0.1451576111240885
90.29329219056169,406.0,39.80061946092697,-86.23548872350702,6.334115675500585,302.7215983190672,-0.0025899144606627072,0.1451576111240874
90.60790846928853,408.0,39.800601485803035,-86.23548810065459,6.379784622941323,292.10901322113557,-0.003598718133720014,0.1451576111240857
90.92028855455845,410.0,39.80058350171269,-86.23548774212526,6.425128969881845,295.68286496804706,-0.0034925113342341506,0.14515761112409095
91.23047946167954,412.0,39.80056551588602,-86.23548755517817,6.4701555409519536,320.93576273038906,-0.0017176277786147558,0.14515761112408263
91.53852658122199,414.0,39.800547532119715,-86.23548716226101,6.514870924938392,323.449029914179,-0.0017062448512274822,0.14515761112408715
91.84447375655408,416.0,39.800529552220354,-86.23548658118717,6.559281486039762,339.3443358950422,-0.0006778791577568777,0.1451576111240902
92.14836335668465,418.0,39.800511594862506,-86.23548528060265,6.603393374440169,351.3216968365634,0.0004435694157278699,0.14515761112408454
92.45026338912525,420.0,39.800493611477584,-86.23548497912705,6.646025539706884,346.9019467767803,-0.00015441444507665532,0.14121285420896182
92.75023359394976,422.0,39.80047563422609,-86.2354855791115,6.688632155180236,350.3077759266403,0.0002514899226985025,0.1420361582187081
93.04832647666902,424.0,39.80045765091772,-86.23548586515334,6.73000422255317,362.15534183279647,0.0017212949537272779,0.1387891820681192
93.34464676251437,426.0,39.800439675434745,-86.23548523770029,6.768902842107196,351.5556084429536,0.0003521172506198531,0.1312722125758447
93.63924753072658,428.0,39.80042170187711,-86.23548441257844,6.808794270748753,55.0,-0.00019000401144308115,0.13540843387354087
93.93535560914391,430.0,39.80040371698019,-86.23548447812009,6.699786857397247,330.22035779600606,-0.0003438555743936617,-0.36813387170704426
94.23301620730676,432.0,39.800385732605676,-86.23548412433036,6.738337048446872,326.21763766108745,-0.0008584881571221806,0.12951056097970393
94.52897938631006,434.0,39.80036774729952,-86.23548387475208,6.776857691218552,329.33329713391305,-0.0004992842191183859,0.13015349713908722
94.82328721816063,436.0,39.80034976393172,-86.23548344302056,6.81435384687914,331.5051664472638,-0.0002579319151002654,0.1274045458621198
95.1159984904852,438.0,39.80033178034951,-86.23548302776896,6.850989370804224,315.62905648662667,-0.002195495698321078,0.1251592520989817
